File,Name,CWEs
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,memcpy,CWE-120
subsys/fs/shell.c,strncpy,CWE-120
subsys/fs/shell.c,strncpy,CWE-120
subsys/fs/shell.c,strncpy,CWE-120
subsys/fs/shell.c,strlen,CWE-126
subsys/fs/shell.c,strncpy,CWE-120
subsys/fs/shell.c,strcpy,CWE-120
subsys/fs/shell.c,strcpy,CWE-120
subsys/fs/shell.c,strncpy,CWE-120
subsys/fs/shell.c,strncpy,CWE-120
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/fs/shell.c,strlen,CWE-126
subsys/fs/shell.c,strlen,CWE-126
subsys/fs/shell.c,strlen,CWE-126
subsys/fs/shell.c,read,"CWE-120, CWE-20"
subsys/jwt/jwt.c,memcpy,CWE-120
subsys/logging/log_backend_native_posix.c,char,CWE-119
subsys/logging/log_backend_net.c,char,CWE-119
subsys/logging/log_backend_net.c,memcpy,CWE-120
subsys/logging/log_backend_rtt.c,memcpy,CWE-120
subsys/logging/log_cmds.c,strlen,CWE-126
subsys/logging/log_core.c,char,CWE-119
subsys/logging/log_core.c,char,CWE-119
subsys/logging/log_core.c,strlen,CWE-126
subsys/logging/log_core.c,strncpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_msg.c,memcpy,CWE-120
subsys/logging/log_output.c,char,CWE-119
subsys/logging/log_output.c,char,CWE-119
subsys/mgmt/buf.c,memcpy,CWE-120
subsys/mgmt/serial_util.c,memcpy,CWE-120
subsys/mgmt/serial_util.c,memcpy,CWE-120
subsys/mgmt/smp_shell.c,strlen,CWE-126
subsys/mgmt/smp.c,memcpy,CWE-120
subsys/mgmt/smp.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/buf.c,memcpy,CWE-120
subsys/net/hostname.c,char,CWE-119
subsys/net/hostname.c,memcpy,CWE-120
subsys/net/ip/connection.c,char,CWE-119
subsys/net/ip/connection.c,char,CWE-119
subsys/net/ip/connection.c,memcpy,CWE-120
subsys/net/ip/connection.c,memcpy,CWE-120
subsys/net/ip/connection.c,memcpy,CWE-120
subsys/net/ip/connection.c,memcpy,CWE-120
subsys/net/ip/connection.c,memcpy,CWE-120
subsys/net/ip/dhcpv4.c,memcpy,CWE-120
subsys/net/ip/dhcpv4.c,memcpy,CWE-120
subsys/net/ip/dhcpv4.c,memcpy,CWE-120
subsys/net/ip/ipv6_nbr.c,char,CWE-119
subsys/net/ip/ipv6_nbr.c,char,CWE-119
subsys/net/ip/ipv6_nbr.c,memcpy,CWE-120
subsys/net/ip/net_context.c,memcpy,CWE-120
subsys/net/ip/net_context.c,memcpy,CWE-120
subsys/net/ip/net_context.c,memcpy,CWE-120
subsys/net/ip/net_context.c,memcpy,CWE-120
subsys/net/ip/net_context.c,memcpy,CWE-120
subsys/net/ip/net_if.c,memcpy,CWE-120
subsys/net/ip/net_if.c,memcpy,CWE-120
subsys/net/ip/net_if.c,memcpy,CWE-120
subsys/net/ip/net_mgmt.c,memcpy,CWE-120
subsys/net/ip/net_pkt.c,access,CWE-367
subsys/net/ip/net_pkt.c,access,CWE-367
subsys/net/ip/net_pkt.c,memcpy,CWE-120
subsys/net/ip/net_pkt.c,memcpy,CWE-120
subsys/net/ip/net_pkt.c,memcpy,CWE-120
subsys/net/ip/net_private.h,char,CWE-119
subsys/net/ip/net_private.h,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,memcpy,CWE-120
subsys/net/ip/net_shell.c,memcpy,CWE-120
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,char,CWE-119
subsys/net/ip/net_shell.c,strncpy,CWE-120
subsys/net/ip/net_shell.c,strlen,CWE-126
subsys/net/ip/net_shell.c,strlen,CWE-126
subsys/net/ip/net_stats.c,memcpy,CWE-120
subsys/net/ip/tcp.c,memcpy,CWE-120
subsys/net/ip/tcp.c,memcpy,CWE-120
subsys/net/ip/udp.c,memcpy,CWE-120
subsys/net/ip/utils.c,char,CWE-119
subsys/net/ip/utils.c,char,CWE-119
subsys/net/ip/utils.c,char,CWE-119
subsys/net/ip/utils.c,char,CWE-119
subsys/net/ip/utils.c,char,CWE-119
subsys/net/ip/utils.c,memcpy,CWE-120
subsys/net/ip/utils.c,memcpy,CWE-120
subsys/net/ip/utils.c,memcpy,CWE-120
subsys/net/ip/utils.c,char,CWE-119
subsys/net/ip/utils.c,memcpy,CWE-120
subsys/net/ip/utils.c,memcpy,CWE-120
subsys/net/ip/utils.c,strlen,CWE-126
subsys/net/ip/utils.c,strlen,CWE-126
subsys/net/ip/utils.c,strlen,CWE-126
subsys/net/l2/bluetooth/bluetooth_shell.c,strlen,CWE-126
subsys/net/l2/bluetooth/bluetooth_shell.c,strlen,CWE-126
subsys/net/l2/bluetooth/bluetooth.c,char,CWE-119
subsys/net/l2/bluetooth/bluetooth.c,char,CWE-119
subsys/net/l2/bluetooth/bluetooth.c,char,CWE-119
subsys/net/l2/bluetooth/bluetooth.c,char,CWE-119
subsys/net/l2/bluetooth/bluetooth.c,char,CWE-119
subsys/net/l2/canbus/6locan.c,memcpy,CWE-120
subsys/net/l2/canbus/6locan.c,memcpy,CWE-120
subsys/net/l2/canbus/6locan.c,memcpy,CWE-120
subsys/net/l2/canbus/6locan.c,memcpy,CWE-120
subsys/net/l2/canbus/6locan.c,memcpy,CWE-120
subsys/net/l2/canbus/6locan.c,memcpy,CWE-120
subsys/net/l2/ethernet/arp.c,memcpy,CWE-120
subsys/net/l2/ethernet/arp.c,memcpy,CWE-120
subsys/net/l2/ethernet/arp.c,memcpy,CWE-120
subsys/net/l2/ethernet/arp.c,memcpy,CWE-120
subsys/net/l2/ethernet/arp.c,memcpy,CWE-120
subsys/net/l2/ethernet/arp.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet_mgmt.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet_mgmt.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet_stats.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,char,CWE-119
subsys/net/l2/ethernet/ethernet.c,char,CWE-119
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/ethernet.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_md.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_md.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_md.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,char,CWE-119
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_messages.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_mi.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp_user_api.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp.c,memcpy,CWE-120
subsys/net/l2/ethernet/gptp/gptp.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_fragment.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_frame.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_mgmt.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_mgmt.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_mgmt.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_mgmt.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_security.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_security.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_security.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_shell.c,char,CWE-119
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,char,CWE-119
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,char,CWE-119
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,atoi,CWE-190
subsys/net/l2/ieee802154/ieee802154_shell.c,strncpy,CWE-120
subsys/net/l2/ieee802154/ieee802154_shell.c,strlen,CWE-126
subsys/net/l2/ieee802154/ieee802154_shell.c,strlen,CWE-126
subsys/net/l2/ieee802154/ieee802154.c,memcpy,CWE-120
subsys/net/l2/ieee802154/ieee802154.c,memcpy,CWE-120
subsys/net/l2/openthread/openthread_utils.c,char,CWE-119
subsys/net/l2/openthread/openthread_utils.c,char,CWE-119
subsys/net/l2/openthread/openthread_utils.c,char,CWE-119
subsys/net/l2/openthread/openthread_utils.c,char,CWE-119
subsys/net/l2/openthread/openthread_utils.c,char,CWE-119
subsys/net/l2/openthread/openthread_utils.c,char,CWE-119
subsys/net/l2/openthread/openthread.c,memcpy,CWE-120
subsys/net/l2/ppp/fsm.c,strlen,CWE-126
subsys/net/l2/ppp/fsm.c,strlen,CWE-126
subsys/net/l2/ppp/fsm.c,strlen,CWE-126
subsys/net/l2/ppp/fsm.c,strncpy,CWE-120
subsys/net/l2/ppp/ipcp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipcp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipcp.c,char,CWE-119
subsys/net/l2/ppp/ipcp.c,char,CWE-119
subsys/net/l2/ppp/ipv6cp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipv6cp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipv6cp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipv6cp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipv6cp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipv6cp.c,memcpy,CWE-120
subsys/net/l2/ppp/ipv6cp.c,char,CWE-119
subsys/net/l2/ppp/ipv6cp.c,char,CWE-119
subsys/net/l2/ppp/link.c,open,CWE-362
subsys/net/l2/ppp/link.c,open,CWE-362
subsys/net/l2/ppp/link.c,open,CWE-362
subsys/net/l2/ppp/link.c,open,CWE-362
subsys/net/l2/ppp/ppp_internal.h,open,CWE-362
subsys/net/l2/ppp/ppp_l2.c,open,CWE-362
subsys/net/l2/ppp/ppp_stats.c,memcpy,CWE-120
subsys/net/l2/wifi/wifi_shell.c,strlen,CWE-126
subsys/net/l2/wifi/wifi_shell.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,memcpy,CWE-120
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap_link_format.c,strlen,CWE-126
subsys/net/lib/coap/coap.c,memcpy,CWE-120
subsys/net/lib/coap/coap.c,memcpy,CWE-120
subsys/net/lib/coap/coap.c,memcpy,CWE-120
subsys/net/lib/coap/coap.c,memcpy,CWE-120
subsys/net/lib/coap/coap.c,memcpy,CWE-120
subsys/net/lib/coap/coap.c,read,"CWE-120, CWE-20"
subsys/net/lib/coap/coap.c,read,"CWE-120, CWE-20"
subsys/net/lib/coap/coap.c,strlen,CWE-126
subsys/net/lib/config/init.c,char,CWE-119
subsys/net/lib/config/init.c,char,CWE-119
subsys/net/lib/config/init.c,char,CWE-119
subsys/net/lib/dns/dns_pack.c,memcpy,CWE-120
subsys/net/lib/dns/dns_pack.c,memcpy,CWE-120
subsys/net/lib/dns/dns_pack.c,strlen,CWE-126
subsys/net/lib/dns/llmnr_responder.c,memcpy,CWE-120
subsys/net/lib/dns/llmnr_responder.c,memcpy,CWE-120
subsys/net/lib/dns/llmnr_responder.c,strlen,CWE-126
subsys/net/lib/dns/llmnr_responder.c,strlen,CWE-126
subsys/net/lib/dns/mdns_responder.c,memcpy,CWE-120
subsys/net/lib/dns/mdns_responder.c,strlen,CWE-126
subsys/net/lib/dns/mdns_responder.c,strlen,CWE-126
subsys/net/lib/dns/resolve.c,memcpy,CWE-120
subsys/net/lib/dns/resolve.c,memcpy,CWE-120
subsys/net/lib/dns/resolve.c,memcpy,CWE-120
subsys/net/lib/dns/resolve.c,char,CWE-119
subsys/net/lib/dns/resolve.c,strlen,CWE-126
subsys/net/lib/dns/resolve.c,strlen,CWE-126
subsys/net/lib/http/http_parser.c,char,CWE-119
subsys/net/lib/lwm2m/buf_util.h,memcpy,CWE-120
subsys/net/lib/lwm2m/buf_util.h,memcpy,CWE-120
subsys/net/lib/lwm2m/buf_util.h,memcpy,CWE-120
subsys/net/lib/lwm2m/ipso_buzzer.c,char,CWE-119
subsys/net/lib/lwm2m/ipso_buzzer.c,char,CWE-119
subsys/net/lib/lwm2m/ipso_light_control.c,char,CWE-119
subsys/net/lib/lwm2m/ipso_light_control.c,char,CWE-119
subsys/net/lib/lwm2m/ipso_temp_sensor.c,char,CWE-119
subsys/net/lib/lwm2m/ipso_timer.c,char,CWE-119
subsys/net/lib/lwm2m/ipso_timer.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_engine.c,strncpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strncpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_engine.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_obj_device.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_obj_firmware_pull.c,strncpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_obj_firmware.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_obj_security.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_obj_server.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_obj_server.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_rd_client.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rd_client.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rd_client.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rd_client.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_rd_client.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rd_client.c,strncpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_rw_json.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rw_json.c,memcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_rw_json.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,char,CWE-119
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,strlen,CWE-126
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,strcpy,CWE-120
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,strcpy,CWE-120
subsys/net/lib/mqtt/mqtt_encoder.c,memcpy,CWE-120
subsys/net/lib/mqtt/mqtt_encoder.c,memcpy,CWE-120
subsys/net/lib/mqtt/mqtt_encoder.c,memcpy,CWE-120
subsys/net/lib/mqtt/mqtt_transport_socket_tls.c,strlen,CWE-126
subsys/net/lib/mqtt/mqtt_transport.c,read,"CWE-120, CWE-20"
subsys/net/lib/mqtt/mqtt_transport.h,read,"CWE-120, CWE-20"
subsys/net/lib/mqtt/mqtt.c,memcpy,CWE-120
subsys/net/lib/openthread/platform/logging.c,vsnprintf,CWE-134
subsys/net/lib/openthread/platform/logging.c,char,CWE-119
subsys/net/lib/openthread/platform/random.c,randon,CWE-327
subsys/net/lib/openthread/platform/random.c,randon,CWE-327
subsys/net/lib/openthread/platform/random.c,randon,CWE-327
subsys/net/lib/openthread/platform/random.c,randon,CWE-327
subsys/net/lib/openthread/platform/random.c,memcpy,CWE-120
subsys/net/lib/openthread/platform/random.c,memcpy,CWE-120
subsys/net/lib/openthread/platform/shell.c,char,CWE-119
subsys/net/lib/sockets/getaddrinfo.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_misc.c,strncpy,CWE-120
subsys/net/lib/sockets/sockets_net_mgmt.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_net_mgmt.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_tls.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_tls.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_tls.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_tls.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_tls.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets_tls.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets.c,char,CWE-119
subsys/net/lib/sockets/sockets.c,char,CWE-119
subsys/net/lib/sockets/sockets.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets.c,memcpy,CWE-120
subsys/net/lib/sockets/sockets.c,memcpy,CWE-120
subsys/net/lib/tls_credentials/tls_credentials.c,memcpy,CWE-120
subsys/net/lib/utils/addr_utils.c,char,CWE-119
subsys/net/lib/utils/addr_utils.c,strncpy,CWE-120
subsys/power/device.c,char,CWE-119
subsys/settings/src/settings_fcb.c,char,CWE-119
subsys/settings/src/settings_fcb.c,char,CWE-119
subsys/settings/src/settings_fcb.c,char,CWE-119
subsys/settings/src/settings_file.c,char,CWE-119
subsys/settings/src/settings_file.c,memcpy,CWE-120
subsys/settings/src/settings_file.c,memcpy,CWE-120
subsys/settings/src/settings_file.c,char,CWE-119
subsys/settings/src/settings_file.c,char,CWE-119
subsys/settings/src/settings_file.c,char,CWE-119
subsys/settings/src/settings_file.c,strlen,CWE-126
subsys/settings/src/settings_file.c,strlen,CWE-126
subsys/settings/src/settings_file.c,strlen,CWE-126
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,memcpy,CWE-120
subsys/settings/src/settings_line.c,memcpy,CWE-120
subsys/settings/src/settings_line.c,memcpy,CWE-120
subsys/settings/src/settings_line.c,memcpy,CWE-120
subsys/settings/src/settings_line.c,memcpy,CWE-120
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,memcpy,CWE-120
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,memcpy,CWE-120
